SITE,CONST,YR,DOY,MP1,MP2,MP5,CRMP1,CRMP2,CRMP5,CRGF,CRMW,CRIOD
HAPU,C,23,72,0.3552,0.225,0.2798,87.8981,60.1593,168.897,290.817,215.648,131.847
HAPU,C,23,73,0.3481,0.2141,0.2781,154.545,88.2035,923.759,1442.42,249.649,324.544
HAPU,C,23,74,0.3432,0.2141,0.2785,239.732,142.156,1086.12,2293.09,331.704,522.188
HAPU,C,23,75,0.347,0.2038,0.288,92.7804,68.9918,142.813,339.588,211.207,150.6
HAPU,C,23,76,0.3434,0.2074,0.2737,168.882,111.599,793.206,1174.67,276.754,385.839
HAPU,C,23,77,0.3514,0.2123,0.2813,179.945,120.164,844.031,1647.62,317.614,522.02
HAPU,C,23,78,0.3384,0.2099,0.2828,174.753,104.821,727.541,1909.33,314.341,500.505
HAPU,C,23,79,0.3484,0.2144,0.279,176.327,96.9341,1219.59,1920,308.571,365.07
HAPU,C,23,80,0.3474,0.2138,0.2759,168.003,103.733,789.676,1437.36,292.345,364.401
HAPU,C,23,81,0.3508,0.2152,0.2824,182.298,113.604,847.594,1423.89,309.906,474.631
HAPU,C,23,82,0.3418,0.2149,0.2808,194.277,120.603,865.806,1949.96,286.136,487.491
HAPU,C,23,83,0.334,0.2141,0.2783,237.52,149.098,809.03,1749.73,296.565,535.633
HAPU,C,23,84,0.3457,0.2144,0.2748,170.655,119.502,651.171,1378.71,299.377,447.786
HAPU,C,23,85,0.3467,0.2109,0.2773,158.608,94.0785,901.2,1915.5,263.508,389.086
HAPU,C,23,86,0.3468,0.2258,0.274,136.585,78.7719,415.375,710.638,255.385,250.173
HAPU,C,23,87,0.3471,0.221,0.27,160.032,85.7917,761.171,1332.16,320.065,376.26
HAPU,C,23,88,0.3404,0.2122,0.2735,180.552,103.982,902.733,1574.19,342.68,426.898
HAPU,C,23,89,0.3439,0.2096,0.2772,166.368,105.215,956.429,1435.51,314.019,408.48
HAPU,C,23,90,0.3375,0.2076,0.2739,223.67,121.212,834.625,1616.19,357.871,538.731
HAPU,C,23,91,0.3541,0.2083,0.2722,180.658,114.132,673.5,1357.38,270.016,415.066
HAPU,C,23,92,0.3381,0.2089,0.2833,165.621,95.3109,776.229,1510.67,351.07,395.651
HAPU,C,23,93,0.3436,0.2158,0.2731,163.508,90.3267,1061.76,1640.53,247.317,420.65
HAPU,C,23,94,0.3491,0.2185,0.2745,162.895,93.1983,709.632,1303.16,305.679,386.875
HAPU,C,23,95,0.3518,0.2168,0.2765,163.99,94.874,776.286,1485.56,295.374,414.008
HAPU,C,23,96,0.3484,0.2148,0.2717,152.426,95.0121,509.151,1051.1,336.353,350.368
HAPU,C,23,97,0.3346,0.2027,0.2765,162.207,102.061,652.439,1670.73,291.407,447.518
HAPU,C,23,98,0.3425,0.2066,0.2765,136.843,101.304,376.771,827.9,237.675,320.477
HAPU,C,23,99,0.3439,0.2169,0.2802,148.246,97.4786,435.344,1204.05,274.256,326.927
HAPU,C,23,100,0.3433,0.2301,0.2746,158.948,93.4098,902.207,1882.92,382.469,404.595
HAPU,C,23,101,0.349,0.2143,0.2728,120.119,75.2724,290.348,1122.02,246.845,230.696
HAPU,C,23,102,0.346,0.214,0.2661,131.229,99.279,220.95,733.338,245.65,263.847
HAPU,C,23,103,0.3384,0.2174,0.2784,122.633,86.428,254.619,619.222,257.215,235.479
HAPU,C,23,104,0.3443,0.2102,0.2744,149.734,116.935,266.248,809.048,262.623,280.229
HAPU,C,23,105,0.3464,0.2164,0.2749,145.453,102.423,382.657,1087.74,376.211,303.248
HAPU,C,23,106,0.3412,0.2129,0.2769,157.781,97.0169,352.697,1461.79,260.215,335.818
HAPU,C,23,107,0.3513,0.2236,0.2742,162.584,94.1535,385.101,1145.65,253.933,311.791
HAPU,C,23,108,0.3441,0.2178,0.2722,151.81,93.4689,627.07,1302.37,292.84,358.623
HAPU,C,23,109,0.3541,0.213,0.2761,178.632,111.091,1339.95,2174.65,308.747,485.602
HAPU,C,23,110,0.3424,0.2103,0.2661,176.349,109.57,422.778,1192.45,273.678,400.664
HAPU,C,23,111,0.3426,0.2098,0.2763,157.534,112.134,539.5,1072.57,269.578,370.669
HAPU,C,23,112,0.3429,0.2009,0.2741,174.247,102.346,725.622,1672.77,315.616,456.209
HAPU,C,23,113,0.3439,0.2194,0.2784,190.55,103.022,898.333,2080.17,298.946,494.297
HAPU,C,23,114,0.3361,0.2157,0.2811,168.91,77.3584,901.69,1574.68,341.364,348.679
HAPU,C,23,115,0.3443,0.2242,0.2715,174.081,93.037,952.036,1970.6,362.243,384.883
HAPU,C,23,116,0.3462,0.2169,0.2748,179.407,88.7816,1503.44,2283.36,328.327,422.134
HAPU,C,23,117,0.343,0.2158,0.2757,213.494,123.684,1231.73,1874,312.333,556.022
HAPU,C,23,118,0.3369,0.2154,0.282,172.616,98.2542,907.069,1720.21,344.041,457.67
HAPU,C,23,119,0.3382,0.2126,0.2813,148.365,85.3116,927.517,1483.65,281.81,362.906
HAPU,C,23,120,0.3479,0.2166,0.2837,206.432,111.76,1170.3,2006.52,338.939,551.242
HARA,C,23,1,0.3291,0.2236,0.2341,100.351,44.2575,471.34,736.397,239.593,158.465
HARA,C,23,2,0.3327,0.2263,0.2411,118.35,54.6914,504.51,914.155,212.084,196.374
HARA,C,23,3,0.3228,0.2161,0.2353,98.777,47.9508,698.865,708.56,210.881,166.589
HARA,C,23,4,0.331,0.2183,0.2422,120.523,58.511,1013.42,1325.75,254.952,216.449
HARA,C,23,5,0.3248,0.217,0.2462,121.406,57.6801,837.129,1363.49,252.019,222.494
HARA,C,23,6,0.3293,0.2154,0.2433,120.448,56.4566,562.438,1207.16,275.746,209.737
HARA,C,23,7,0.3331,0.2194,0.241,109.709,55.9475,518.98,758.557,224.996,189.639
HARA,C,23,8,0.3229,0.2204,0.2405,115.151,56.3126,557.681,889.983,219.703,206.728
HARA,C,23,9,0.332,0.2223,0.2454,114.511,55.3312,654.524,1174.98,229.021,227.097
HARA,C,23,10,0.3267,0.2107,0.2428,113.903,51.433,540.56,897.933,259.019,193.104
HARA,C,23,11,0.3277,0.2123,0.2455,130.132,62.7754,592.667,1330.6,246.407,227.453
HARA,C,23,12,0.3286,0.2043,0.2453,127.588,62.6512,572.383,868.419,241.444,217.105
HARA,C,23,13,0.3304,0.2161,0.2433,141.224,67.9695,833.879,1595,227.857,297.967
HARA,C,23,14,0.3317,0.2122,0.2441,97.3027,51.1779,335.902,586.989,186.862,154.294
HARA,C,23,15,0.3315,0.2147,0.2345,113.874,55.2547,690.59,782.044,242.826,185.293
HARA,C,23,16,0.3313,0.2237,0.2326,115.247,57.7131,451.492,1116.46,206.911,208.521
HARA,C,23,17,0.3375,0.2184,0.2432,110.612,56.3909,620.386,922.39,203.824,208.51
HARA,C,23,18,0.3292,0.218,0.2425,122.918,58.894,620.045,914.593,186.716,214.131
HARA,C,23,19,0.3165,0.2167,0.2372,115.756,58.8731,754.472,705.197,184.175,194.185
HARA,C,23,20,0.3264,0.2151,0.2433,121.071,60.2009,598.087,1068.27,252.231,217.06
HARA,C,23,21,0.3299,0.2036,0.2492,98.7323,53.6878,315.424,525.921,180.673,176.472
HARA,C,23,22,0.3337,0.2178,0.2346,104.434,52.1175,525.135,712.933,297.056,188.275
HARA,C,23,23,0.3336,0.2246,0.2378,129.316,59.7222,475.293,955.123,238.781,221.309
HARA,C,23,24,0.3333,0.216,0.2334,113.359,55.9307,553.245,756.789,233.617,213.222
HARA,C,23,25,0.3207,0.2138,0.2378,107.901,53.645,718.211,641.059,202.565,177.492
HARA,C,23,26,0.3209,0.2097,0.2358,103.613,49.2468,636.762,748.319,185.151,171.589
HARA,C,23,27,0.3244,0.2092,0.2334,110.525,52.017,711.158,726.52,221.5,186.606
HARA,C,23,28,0.32,0.208,0.2357,109.14,55.1302,753.417,854.063,207.745,192.164
HARA,C,23,29,0.3321,0.229,0.2374,114.008,54.8228,722.737,725.093,229.46,202.164
HARA,C,23,30,0.3326,0.2282,0.244,116.393,54.7455,484.643,919.305,253.453,194.405
HARA,C,23,31,0.331,0.2165,0.2346,105.431,49.1498,575.915,705.156,247.932,169.678
HARA,C,23,32,0.3411,0.2292,0.2448,105.969,50.4428,511.283,844.492,225.893,172.616
HARA,C,23,33,0.3423,0.218,0.2526,98.1583,51.9638,384.437,649.714,177.772,168.444
HARA,C,23,34,0.3309,0.2126,0.247,95.3266,50.9505,305.141,561.598,213.5,158.003
HARA,C,23,35,0.3273,0.2189,0.2406,125.895,61.2821,643.762,959.946,252.38,220.316
HARA,C,23,36,0.3276,0.2192,0.2403,126.099,59.6989,450.433,812,228.051,222.373
HARA,C,23,37,0.3365,0.2224,0.2498,103.857,50.232,399.955,936.6,195.867,199.663
HARA,C,23,38,0.3386,0.227,0.2384,119.989,59.0639,638.571,1011.98,195.036,218.028
HARA,C,23,39,0.3323,0.2153,0.2423,112.785,55.1559,599.227,789.493,186.254,210.741
HARA,C,23,40,0.3369,0.2178,0.2462,111.761,54.4837,532.26,951.964,145.259,198.918
HARA,C,23,41,0.3387,0.2029,0.25,116.881,63.9663,440.017,696.671,157.58,219.697
HARA,C,23,42,0.3481,0.2291,0.249,78.6415,50.1017,181.074,461.591,164.854,140.431
HARA,C,23,43,0.3499,0.2389,0.2439,58.909,29.0045,142.572,268.708,151.647,88.0249
HARA,C,23,44,0.3384,0.2408,0.2424,76.4726,33.2436,281.389,456.564,194.57,123.297
HARA,C,23,45,0.3506,0.2396,0.245,66.5254,33.1404,150.466,366.688,161.394,110.983
HARA,C,23,46,0.3356,0.2206,0.238,91.2191,38.3522,565.761,899.42,192.184,179.167
HARA,C,23,47,0.347,0.2278,0.2408,87.9424,35.7066,621.659,815.741,219.042,167.184
HARA,C,23,48,0.356,0.235,0.2446,68.3421,33.8603,194.478,381.715,170.731,107.439
HARA,C,23,49,0.351,0.2396,0.2455,73.4604,39.4939,129.305,380.549,185.708,112.687
HARA,C,23,50,0.3765,0.2481,0.2692,52.8473,28.8622,95.0455,168.608,114.788,72.9477
HARA,C,23,51,0.3452,0.2374,0.2478,84.6667,38.548,211.905,766.233,172.187,145.487
HARA,C,23,52,0.3388,0.2352,0.2281,85.4397,33.1475,913.621,822.357,212.221,140.402
HARA,C,23,53,0.3406,0.2338,0.2427,98.6492,38.7436,377.208,869.574,190.109,168.91
HARA,C,23,54,0.3299,0.2267,0.2436,102.686,42.2733,676.925,1022.39,250.16,196.778
HARA,C,23,55,0.34,0.2339,0.2537,92.837,41.9343,407.636,696.97,163.276,176.883
HARA,C,23,56,0.3473,0.2331,0.2525,71.0752,34.5836,233.957,373.718,138.746,113.86
HARA,C,23,57,0.3547,0.2364,0.2621,78.041,37.5812,178.04,461.939,183.663,124.951
HARA,C,23,58,0.3543,0.2403,0.256,92.8715,41.9655,418.406,770.833,165.771,185.743
HARA,C,23,59,0.3518,0.2339,0.2594,70.316,35.541,217.582,377.516,135.065,128.651
HARA,C,23,60,0.3344,0.243,0.2526,85.4037,40.3495,202.481,439.337,160.319,141.898
HARA,C,23,61,0.3327,0.2194,0.2483,99.026,44.4837,442.05,592.87,185.573,180.439
HARA,C,23,62,0.331,0.2319,0.2491,103.06,45.3027,486.574,573.827,204.758,180.155
HARA,C,23,63,0.3383,0.2329,0.2506,84.7551,36.5786,340.688,648.197,167.964,149.422
HARA,C,23,64,0.3413,0.2374,0.2473,85.0076,35.1564,412.065,598.453,167.478,152.667
HARA,C,23,65,0.35,0.242,0.2554,91.26,38.596,458.579,786.724,181.793,166.533
HARA,C,23,66,0.3433,0.2391,0.2513,80.2845,34.5662,454.767,535.534,224.414,141.099
HARA,C,23,67,0.3446,0.2394,0.2513,85.9273,34.8492,476.351,630.133,179.696,147.227
HARA,C,23,68,0.3392,0.2322,0.2521,94.024,41.4701,463.776,723.262,202.638,180.123
HARA,C,23,69,0.3505,0.2294,0.2521,75.5349,35.2685,251.686,363.776,156.8,128.816
HARA,C,23,70,0.3686,0.2582,0.2495,65.8597,23.2415,533.529,501.897,169.244,107.815
HARA,C,23,71,0.3514,0.2403,0.2553,88.9504,35.4215,468.948,991.702,184.96,173.918
HARA,C,23,72,0.3639,0.2354,0.2774,60.1639,31.0466,115.779,269.623,145.597,98.1551
HARA,C,23,73,0.3484,0.2355,0.2555,86.1914,35.5191,558.333,799.5,198.167,146.281
HARA,C,23,74,0.3425,0.2475,0.2583,97.0683,38.8516,449.867,1041.87,226.493,175.596
HARA,C,23,75,0.3503,0.2425,0.2732,48.6773,25.5318,99.8377,170.552,142.838,70.7554
HARA,C,23,76,0.3391,0.2327,0.2535,93.394,40.6842,531.98,993.553,199.56,183.125
HARA,C,23,77,0.3466,0.2285,0.2518,86.8646,35.3261,503.963,780.333,176.015,160.893
HARA,C,23,78,0.349,0.2335,0.2564,89.2237,34.6845,520.423,764.35,195.987,149.873
HARA,C,23,79,0.3666,0.239,0.2591,89.883,38.0238,456.068,1047.95,201.354,178.721
HARA,C,23,80,0.3425,0.2348,0.2583,70.5366,31.0159,301.056,508.484,145.968,119.566
HARA,C,23,81,0.3366,0.236,0.2526,86.0624,36.4817,435.242,1090.79,208.462,166.918
HARA,C,23,82,0.3352,0.2416,0.2516,90.4559,38.8721,502.963,684.319,174.881,166.261
HARA,C,23,83,0.3368,0.2481,0.2481,108.441,46.3584,597.044,1310.33,243.155,197.372
HARA,C,23,84,0.344,0.2297,0.252,81.9162,35.6431,478.298,722.123,213.355,161.855
HARA,C,23,85,0.3494,0.2497,0.254,70.481,29.9025,244.414,418.441,173.959,116.995
HARA,C,23,86,0.343,0.2464,0.2609,56.5748,26.4979,142.421,245.559,169.724,85.1753
HARA,C,23,87,0.3389,0.2443,0.2536,81.1509,31.8467,438.262,734.222,219.223,138.078
HARA,C,23,88,0.3325,0.2391,0.2496,79.5161,33.647,501.389,559.452,203.437,144.153
HARA,C,23,89,0.3287,0.2388,0.2396,86.7925,35.0768,693.026,748.935,213,150.76
HARA,C,23,90,0.3346,0.2271,0.2471,95.7434,37.2167,672.825,870.556,244.844,165.528
HARA,C,23,91,0.3435,0.2345,0.2519,83.7496,38.0383,385.143,668.8,172.753,148.622
HARA,C,23,92,0.344,0.2512,0.2484,88.8031,35.0559,465.31,636.219,193.517,152.776
HARA,C,23,93,0.3384,0.2516,0.2463,80.9547,31.6645,570.979,595.744,173.388,134.69
HARA,C,23,94,0.3406,0.2382,0.2494,80.9541,34.8312,304.598,612.013,201.32,146.182
HARA,C,23,95,0.3284,0.2367,0.2421,82.4973,33.7492,624.619,497.645,192.037,132.61
HARA,C,23,96,0.35,0.2376,0.2415,83.3986,36.7952,514.288,520.778,193.678,142.462
HARA,C,23,97,0.3384,0.219,0.2469,91.7758,43.8013,457.966,797.983,180.387,175.022
HARA,C,23,98,0.3416,0.2367,0.2439,75.8355,34.9475,281.906,427.436,170.355,122.125
HARA,C,23,99,0.3416,0.2312,0.258,83.9766,35.3382,327.096,536.678,166.16,144.108
HARA,C,23,100,0.3497,0.2392,0.246,85.3456,34.5699,537.92,473.755,174.541,148.808
HARA,C,23,101,0.3443,0.2385,0.2489,80.6941,35.2495,255.286,480.802,163.099,129.291
HARA,C,23,102,0.3485,0.2467,0.2495,69.9058,34,185.229,331.681,153.334,107.018
HARA,C,23,103,0.3413,0.2382,0.2526,63.612,32.3626,153.224,240.021,140.253,91.302
HARA,C,23,104,0.3402,0.2428,0.251,81.9965,42.0686,198.141,391.533,179.328,136.186
HARA,C,23,105,0.3537,0.2351,0.2566,66.4391,35.8236,151.972,325.736,144.772,104.004
HARA,C,23,106,0.3411,0.2389,0.2562,87.4813,40.1796,280.433,498.83,204.76,145.621
HARA,C,23,107,0.3456,0.2325,0.2531,77.1605,40.2516,199.09,531.151,161.41,135.145
HARA,C,23,108,0.344,0.2362,0.2536,83.443,37.294,373.097,542.871,173.474,151.292
HARA,C,23,109,0.3389,0.23,0.2422,98.26,41.4498,629.233,689.265,188.992,177.538
HARA,C,23,110,0.3376,0.2384,0.2452,87.2978,42.3517,256.029,461.554,177.251,136.707
HARA,C,23,111,0.3397,0.2271,0.2484,92.4714,38.8908,456.475,721.277,167.439,168.039
HARA,C,23,112,0.3331,0.2222,0.2422,104.606,45.1972,413.061,809.793,173.956,194.888
HARA,C,23,113,0.3407,0.2386,0.2511,95.7469,36.5363,598.067,949.653,202.317,165.011
HARA,C,23,114,0.3423,0.2312,0.2493,86.817,34.9574,553.796,589.91,207.266,152.361
HARA,C,23,115,0.3371,0.2384,0.2505,98.7167,50.8587,217.177,500.022,190.88,177.614
HARA,C,23,116,0.3325,0.2392,0.2511,120.83,51.1034,677.625,852.4,202.952,216.046
HARA,C,23,117,0.3407,0.2292,0.2463,134.85,59.2342,561.104,1138,230.98,235.646
HARA,C,23,118,0.331,0.2273,0.2485,116.517,47.8831,878.806,775.508,252.973,207.482
HARA,C,23,119,0.3365,0.2232,0.247,133.404,64.5776,496.679,1207.66,203.96,259.271
HARA,C,23,120,0.3388,0.2281,0.2529,109.357,43.7,534.294,795.153,215.202,187.656
JALA,C,23,1,0.3991,0.2584,0.4001,105.242,1003.14,113.206,1174.73,128.976,835.865
JALA,C,23,2,0.3897,0.2582,0.4042,100.745,296.387,120.261,1175.36,126.978,751.459
JALA,C,23,3,0.3828,0.2615,0.3996,99.6559,335.859,106.607,1219.47,135.497,735.556
JALA,C,23,4,0.3892,0.2591,0.3918,100.002,300.872,99.7035,1000.02,127.781,567.914
JALA,C,23,5,0.4023,0.259,0.3987,108.16,355.853,114.579,919.36,129.124,656.686
JALA,C,23,6,0.389,0.2467,0.404,94.6307,407.305,99.0636,803.559,134.306,571.205
JALA,C,23,7,0.3871,0.2564,0.4076,99.4048,392.267,84.8527,927.102,124.802,534.447
JALA,C,23,8,0.3831,0.2319,0.4002,126.09,575.188,168.943,1513.08,134.496,864.619
JALA,C,23,13,0.3885,0.2578,0.3994,112.084,406.733,98.3516,1064.79,139.78,841.93
JALA,C,23,14,0.3863,0.2576,0.4065,68.2504,380.661,49.9153,308.242,111.492,186.407
JALA,C,23,15,0.3907,0.2602,0.4106,98.8255,527.705,75.1748,683.059,120.021,426.128
JALA,C,23,16,0.4009,0.2741,0.4164,94.4351,268.364,105.786,830.035,119.174,570.024
JALA,C,23,17,0.4051,0.2649,0.4174,98.037,459.115,100.729,835.895,122.169,610.846
JALA,C,23,18,0.3979,0.2701,0.4128,97.7062,308.104,103,756.435,127.443,558.321
JALA,C,23,19,0.4007,0.2691,0.4124,98.0206,368.531,108.389,880.37,136.218,679.143
JALA,C,23,20,0.3982,0.2611,0.4106,107.754,556.698,127.257,2169.77,138.765,1491.72
JALA,C,23,21,0.399,0.2618,0.3984,79.7245,237.09,83.9457,426.164,130.579,287.595
JALA,C,23,22,0.4106,0.264,0.4077,103.253,472.327,96.502,1044,135.389,734.062
JALA,C,23,23,0.4021,0.2722,0.4019,96.0081,251.871,91.5676,812.759,120.563,529.663
JALA,C,23,24,0.4004,0.2757,0.4068,97.0726,248.883,80.1164,563.723,124.771,403.353
JALA,C,23,25,0.4201,0.2971,0.4218,85.2014,229.17,82.2405,688.914,118.778,529.934
JALA,C,23,26,0.4131,0.2686,0.4217,83.8666,307.506,74.8385,556.218,131.141,384.056
JALA,C,23,27,0.4077,0.2674,0.4168,83.8021,523.783,66.3011,608.103,119.476,395.267
JALA,C,23,28,0.4121,0.2685,0.4301,89.2929,680.657,75.3542,957.22,110.279,590.877
JALA,C,23,29,0.4156,0.2779,0.4217,84.4973,418.393,82.9516,948.06,107.49,571.12
JALA,C,23,30,0.4057,0.2746,0.4162,98.5591,198.597,86.268,654.714,136.806,429.656
JALA,C,23,31,0.3953,0.2717,0.4219,74.5927,231.585,61.7893,402.49,108.842,250.903
JALA,C,23,32,0.4136,0.2901,0.4191,85.6195,223.985,83.4405,691.071,85.6195,453.516
JALA,C,23,33,0.417,0.2714,0.435,69.9252,177.147,74.7891,467.227,116.476,300.117
JALA,C,23,34,0.418,0.279,0.4217,82.6527,225.105,81.5258,514.783,115.795,367.132
JALA,C,23,35,0.414,0.273,0.4289,87.7476,493.391,71.1835,728.871,125.18,475.684
JALA,C,23,36,0.4178,0.2787,0.4336,76.6565,468.92,80.8087,990.146,144.899,594.087
JALA,C,23,37,0.4161,0.2866,0.4268,85.5806,275.025,91.6627,1218.95,115.054,850.962
JALA,C,23,38,0.4094,0.2836,0.431,79.0913,262.662,86.5265,779.84,102.341,513.053
JALA,C,23,39,0.4221,0.2899,0.4334,75.4333,243.727,81.0915,616.038,105.144,378.354
JALA,C,23,40,0.4277,0.2823,0.4385,73.9901,343.292,85.9695,846,106.757,574.846
JALA,C,23,41,0.4163,0.28,0.4311,79.9059,385.143,75.7335,913.642,126.102,550.261
JALA,C,23,42,0.4157,0.2524,0.432,74.5643,429.02,67.1341,557.321,109.775,334.392
JALA,C,23,43,0.4093,0.2697,0.4277,56.3444,151.745,42.3514,207.17,108.068,135.937
JALA,C,23,44,0.4113,0.2722,0.4275,72.7623,214.741,61.2737,420.982,119.367,246.859
JALA,C,23,45,0.4203,0.2791,0.4457,65.0082,135.395,74.9938,339.9,120.777,218.284
JALA,C,23,46,0.4209,0.2929,0.4379,77.3526,275,110.404,1097,122.197,832.207
JALA,C,23,47,0.4217,0.2857,0.4422,79.8148,250.577,99.9221,973.74,147.091,715.985
JALA,C,23,48,0.4214,0.2706,0.4296,73.9985,214.858,77.5779,512.479,118.653,316.928
JALA,C,23,49,0.4219,0.2748,0.4292,78.0328,280.376,72.8923,528.022,106.313,308.584
JALA,C,23,50,0.4329,0.2749,0.4379,45.4752,72.8471,55.2877,182.434,99.7927,100.221
JALA,C,23,51,0.4222,0.2866,0.4323,73.6087,164.873,79.9733,615.636,117.628,348.559
JALA,C,23,52,0.4162,0.2842,0.4279,84.303,250.872,102.649,892.34,142.024,647.863
JALA,C,23,53,0.4223,0.2969,0.4319,78.957,166.745,78.8993,603.671,105.743,390.902
JALA,C,23,54,0.4163,0.2815,0.4363,71.8689,229.657,64.4652,507.621,122.707,319.364
JALA,C,23,55,0.4184,0.2775,0.4406,82.8039,282.988,67.181,488.198,122.688,304.331
JALA,C,23,56,0.4217,0.273,0.4394,66.2667,162.917,82.4966,407.795,113.6,256.516
JALA,C,23,57,0.4216,0.2814,0.4291,68.1075,197.043,72.2461,624.932,103.225,385.375
JALA,C,23,58,0.4275,0.3009,0.4428,72.7017,220.255,87.7444,771.115,127.821,566.723
JALA,C,23,59,0.4282,0.2945,0.4367,61.3632,123.559,77.5066,356,115.436,201.017
JALA,C,23,60,0.4133,0.2931,0.426,71.4457,153.252,87.6245,460.11,107.252,321.755
JALA,C,23,61,0.4207,0.289,0.4278,65.6709,215.407,64.3626,392.37,128.275,253.761
JALA,C,23,62,0.4122,0.2817,0.4298,81.4214,215.062,63.6906,440.589,126.728,260.459
JALA,C,23,63,0.4139,0.2706,0.4349,63.9512,234.412,43.8531,272.809,105.114,161.63
JALA,C,23,64,0.4176,0.2764,0.4369,65.4085,243.421,52.484,435.028,124.63,232.894
JALA,C,23,65,0.4234,0.2882,0.4206,69.881,155.807,65.2408,365.362,127.475,216.827
JALA,C,23,66,0.4154,0.2859,0.4235,75.9582,244.417,86.1667,467.782,118.411,357.924
JALA,C,23,67,0.4266,0.2887,0.4167,74.1522,201.958,85.9457,589.556,126,422.602
JALA,C,23,68,0.421,0.2864,0.4186,74.2543,265.703,89.4906,577.036,105.726,423.841
JALA,C,23,69,0.4231,0.2704,0.4252,75.0032,251.626,76.6311,475.276,108.319,314.709
JALA,C,23,70,0.4176,0.264,0.4198,74.1827,533.071,72.4273,571.481,118.692,428.611
JALA,C,23,71,0.4165,0.2782,0.4224,72.2336,245.811,80.406,706.164,117.402,438.083
JALA,C,23,72,0.4225,0.2806,0.4187,51.402,118.594,55.377,221.029,98.7574,142.38
JALA,C,23,73,0.4131,0.2737,0.4166,72.5031,207.628,74.8594,483.847,114.258,303.955
JALA,C,23,74,0.4178,0.281,0.4199,78.722,244.867,103.316,870.236,117.889,583.695
JALA,C,23,75,0.4203,0.2748,0.4221,51.7552,89.4189,57.0633,215.292,99.2611,130.969
JALA,C,23,76,0.4097,0.2854,0.423,78.2736,258.489,94.2937,667.5,115.807,436.909
JALA,C,23,77,0.4231,0.2835,0.4408,70.3787,358.657,67.9127,650.527,118.569,339.007
JALA,C,23,78,0.4303,0.2848,0.4396,66.3446,259.483,66.511,518.363,107.696,393.092
JALA,C,23,79,0.4326,0.2968,0.435,72.9163,182.484,77.3627,489.906,109.886,350.978
JALA,C,23,80,0.4252,0.2849,0.4331,76.6959,227.618,59.7526,425.697,111.273,293.677
JALA,C,23,81,0.4279,0.2918,0.4259,76.6864,197.942,86.2518,544.648,112.246,396.107
JALA,C,23,82,0.4148,0.2767,0.4218,70.6274,249.021,62.1296,370.242,112.035,235.776
JALA,C,23,83,0.4111,0.2773,0.4298,72.4006,301.175,66.1569,502.232,120.79,277.395
JALA,C,23,84,0.422,0.2737,0.422,70.5081,301.25,58.3556,422.425,129.712,252.561
JALA,C,23,85,0.424,0.2666,0.4287,59.3876,198.682,48.4385,303.358,103.449,177.458
JALA,C,23,86,0.4096,0.2644,0.4192,57.1097,168.488,53.1287,271.534,94.371,156.396
JALA,C,23,87,0.4158,0.2699,0.411,68.4316,213.495,64.748,381.593,114.575,225.14
JALA,C,23,88,0.421,0.2705,0.4143,75.725,210.173,105.254,582.5,124.139,398.553
JALA,C,23,89,0.4155,0.2668,0.4208,70.431,293.707,60.9375,391.621,130.916,267.224
JALA,C,23,90,0.4167,0.2682,0.431,77.3,252.299,70.4077,418.413,113.45,279.798
JALA,C,23,91,0.429,0.2767,0.4372,79.4209,592.459,81.3219,702.569,111.112,491.043
JALA,C,23,92,0.4164,0.2771,0.4344,64.6364,332.078,50.515,399.938,107.417,208.34
JALA,C,23,93,0.4248,0.2814,0.4296,70.527,203.404,78.3771,415.252,105.289,298.201
JALA,C,23,94,0.4205,0.2732,0.4267,80.1067,277.776,87.1729,606.836,112.72,381.888
JALA,C,23,95,0.4175,0.2615,0.4252,71.846,179.083,66.462,327.993,106.752,215.538
JALA,C,23,96,0.4148,0.2609,0.4221,58.0808,202.157,49.8301,226.515,115.864,148.049
JALA,C,23,97,0.4099,0.2568,0.417,67.003,367,54.162,276.644,119.294,178.94
JALA,C,23,98,0.4125,0.2574,0.4197,73.7471,406.019,66.142,430.543,116.213,231.831
JALA,C,23,99,0.423,0.2569,0.4216,68.107,361.169,54.1562,383.983,125.47,254.526
JALA,C,23,100,0.4197,0.2661,0.4237,73.4197,269.127,87.1296,566.911,115.131,364.114
JALA,C,23,101,0.4182,0.2624,0.4122,58.4657,217.608,51.0088,278.723,108.62,149.72
JALA,C,23,102,0.4082,0.2516,0.4075,52.448,133.484,45.9751,222.021,91.5598,129.456
JALA,C,23,103,0.4179,0.2579,0.4068,55.8603,150.407,50.4189,265.089,100,130.233
JALA,C,23,104,0.4127,0.2538,0.4184,66.2997,254.721,60.5762,381.084,130.313,199.775
JALA,C,23,105,0.4181,0.2509,0.4184,63.3162,304.375,56.9209,353.884,104.226,203.799
JALA,C,23,106,0.4195,0.2526,0.4188,69.3763,456.553,63.7258,475.411,107.278,315.832
JALA,C,23,107,0.4177,0.2618,0.4205,70.6975,321.318,71.5772,534.916,128.318,292.092
JALA,C,23,108,0.4188,0.265,0.4136,70.0686,264.175,73.8509,499.044,116.057,303.473
JALA,C,23,109,0.4116,0.2572,0.4168,67.7038,165.702,71.963,409.3,123.014,230.887
JALA,C,23,110,0.4163,0.256,0.4171,67.4676,238.717,64.6223,357.367,124.981,237.01
JALA,C,23,111,0.4208,0.2607,0.4259,86.0038,251.932,86.73,681.515,141.447,405.225
